unit_number,unit_price,total_price,win,discount_rate,unit_margin,unit_sold_number,total_margin
12 ,17496 ,209957 ,1 ,0.30016 ,2496 ,12 ,29952 
13 ,21891 ,284583 ,0 ,0.12436 ,6891 ,0 ,0 
17 ,18137 ,308327 ,0 ,0.27452 ,3137 ,0 ,0 
13 ,19916 ,258905 ,0 ,0.20336 ,4916 ,0 ,0 
25 ,15547 ,388665 ,0 ,0.37812 ,547 ,0 ,0 
17 ,21997 ,373943 ,0 ,0.12012 ,6997 ,0 ,0 
10 ,18501 ,185011 ,1 ,0.25996 ,3501 ,10 ,35010 
25 ,21026 ,525660 ,0 ,0.15896 ,6026 ,0 ,0 
16 ,18556 ,296893 ,0 ,0.25776 ,3556 ,0 ,0 
24 ,17093 ,410220 ,1 ,0.31628 ,2093 ,24 ,50232 
23 ,17802 ,409444 ,0 ,0.28792 ,2802 ,0 ,0 
18 ,18848 ,339258 ,1 ,0.24608 ,3848 ,18 ,69264 
26 ,20939 ,544419 ,0 ,0.16244 ,5939 ,0 ,0 
13 ,22175 ,288272 ,0 ,0.11300 ,7175 ,0 ,0 
29 ,18256 ,529433 ,0 ,0.26976 ,3256 ,0 ,0 
12 ,21044 ,252527 ,0 ,0.15824 ,6044 ,0 ,0 
15 ,22288 ,334323 ,0 ,0.10848 ,7288 ,0 ,0 
12 ,17036 ,204431 ,1 ,0.31856 ,2036 ,12 ,24432 
25 ,15727 ,393172 ,1 ,0.37092 ,727 ,25 ,18175 
25 ,19652 ,491309 ,0 ,0.21392 ,4652 ,0 ,0 
35 ,16391 ,573692 ,1 ,0.34436 ,1391 ,35 ,48685 
25 ,17804 ,445103 ,1 ,0.28784 ,2804 ,25 ,70100 
26 ,19871 ,516649 ,1 ,0.20516 ,4871 ,26 ,126646 
24 ,19020 ,456473 ,0 ,0.23920 ,4020 ,0 ,0 
15 ,21527 ,322904 ,0 ,0.13892 ,6527 ,0 ,0 
17 ,18400 ,312802 ,0 ,0.26400 ,3400 ,0 ,0 
10 ,16201 ,162011 ,1 ,0.35196 ,1201 ,10 ,12010 
16 ,16412 ,262589 ,1 ,0.34352 ,1412 ,16 ,22592 
37 ,19891 ,735963 ,0 ,0.20436 ,4891 ,0 ,0 
44 ,20117 ,885129 ,0 ,0.19532 ,5117 ,0 ,0 
22 ,22014 ,484302 ,0 ,0.11944 ,7014 ,0 ,0 
41 ,19784 ,811146 ,1 ,0.20864 ,4784 ,41 ,196144 
17 ,16087 ,273474 ,0 ,0.35652 ,1087 ,0 ,0 
26 ,20793 ,540611 ,0 ,0.16828 ,5793 ,0 ,0 
14 ,21345 ,298835 ,0 ,0.14620 ,6345 ,0 ,0 
33 ,20175 ,665784 ,0 ,0.19300 ,5175 ,0 ,0 
18 ,20051 ,360915 ,0 ,0.19796 ,5051 ,0 ,0 
30 ,16362 ,490869 ,0 ,0.34552 ,1362 ,0 ,0 
25 ,17658 ,441453 ,1 ,0.29368 ,2658 ,25 ,66450 
27 ,22004 ,594108 ,0 ,0.11984 ,7004 ,0 ,0 
25 ,21964 ,549090 ,0 ,0.12144 ,6964 ,0 ,0 
14 ,15515 ,217206 ,1 ,0.37940 ,515 ,14 ,7210 
12 ,21693 ,260312 ,0 ,0.13228 ,6693 ,0 ,0 
19 ,20519 ,389866 ,0 ,0.17924 ,5519 ,0 ,0 
13 ,21579 ,280527 ,0 ,0.13684 ,6579 ,0 ,0 
14 ,21095 ,295329 ,0 ,0.15620 ,6095 ,0 ,0 
15 ,21252 ,318786 ,0 ,0.14992 ,6252 ,0 ,0 
10 ,20462 ,204617 ,0 ,0.18152 ,5462 ,0 ,0 
31 ,17937 ,556040 ,1 ,0.28252 ,2937 ,31 ,91047 
21 ,19245 ,404139 ,0 ,0.23020 ,4245 ,0 ,0 
17 ,20122 ,342076 ,0 ,0.19512 ,5122 ,0 ,0 
19 ,15730 ,298866 ,1 ,0.37080 ,730 ,19 ,13870 
26 ,19169 ,498399 ,0 ,0.23324 ,4169 ,0 ,0 
30 ,21889 ,656685 ,0 ,0.12444 ,6889 ,0 ,0 
24 ,20887 ,501300 ,0 ,0.16452 ,5887 ,0 ,0 
12 ,19774 ,237283 ,0 ,0.20904 ,4774 ,0 ,0 
11 ,20087 ,220955 ,1 ,0.19652 ,5087 ,11 ,55957 
12 ,16109 ,193311 ,1 ,0.35564 ,1109 ,12 ,13308 
19 ,19545 ,371350 ,0 ,0.21820 ,4545 ,0 ,0 
24 ,19731 ,473535 ,0 ,0.21076 ,4731 ,0 ,0 
27 ,22033 ,594901 ,0 ,0.11868 ,7033 ,0 ,0 
16 ,16418 ,262692 ,1 ,0.34328 ,1418 ,16 ,22688 
17 ,20533 ,349064 ,0 ,0.17868 ,5533 ,0 ,0 
21 ,21924 ,460406 ,0 ,0.12304 ,6924 ,0 ,0 
21 ,15608 ,327776 ,1 ,0.37568 ,608 ,21 ,12768 
14 ,15511 ,217150 ,1 ,0.37956 ,511 ,14 ,7154 
15 ,21276 ,319147 ,0 ,0.14896 ,6276 ,0 ,0 
20 ,15474 ,309476 ,1 ,0.38104 ,474 ,20 ,9480 
21 ,20985 ,440685 ,0 ,0.16060 ,5985 ,0 ,0 
14 ,18080 ,253117 ,0 ,0.27680 ,3080 ,0 ,0 
16 ,15956 ,255303 ,1 ,0.36176 ,956 ,16 ,15296 
14 ,21420 ,299882 ,0 ,0.14320 ,6420 ,0 ,0 
21 ,19845 ,416735 ,0 ,0.20620 ,4845 ,0 ,0 
29 ,21026 ,609747 ,0 ,0.15896 ,6026 ,0 ,0 
26 ,17957 ,466887 ,1 ,0.28172 ,2957 ,26 ,76882 
26 ,20579 ,535049 ,0 ,0.17684 ,5579 ,0 ,0 
17 ,16248 ,276208 ,1 ,0.35008 ,1248 ,17 ,21216 
19 ,19526 ,371002 ,0 ,0.21896 ,4526 ,0 ,0 
28 ,15794 ,442236 ,1 ,0.36824 ,794 ,28 ,22232 
38 ,20295 ,771195 ,0 ,0.18820 ,5295 ,0 ,0 
17 ,16234 ,275972 ,1 ,0.35064 ,1234 ,17 ,20978 
14 ,20117 ,281637 ,0 ,0.19532 ,5117 ,0 ,0 
18 ,18377 ,330782 ,1 ,0.26492 ,3377 ,18 ,60786 
17 ,18975 ,322579 ,0 ,0.24100 ,3975 ,0 ,0 
10 ,21652 ,216520 ,0 ,0.13392 ,6652 ,0 ,0 
23 ,18703 ,430172 ,0 ,0.25188 ,3703 ,0 ,0 
31 ,18473 ,572659 ,0 ,0.26108 ,3473 ,0 ,0 
14 ,20181 ,282540 ,0 ,0.19276 ,5181 ,0 ,0 
13 ,20529 ,266875 ,0 ,0.17884 ,5529 ,0 ,0 
11 ,22447 ,246918 ,0 ,0.10212 ,7447 ,0 ,0 
22 ,19634 ,431955 ,0 ,0.21464 ,4634 ,0 ,0 
11 ,18818 ,207002 ,1 ,0.24728 ,3818 ,11 ,41998 
19 ,19776 ,375742 ,0 ,0.20896 ,4776 ,0 ,0 
21 ,15111 ,317331 ,1 ,0.39556 ,111 ,21 ,2331 
37 ,16044 ,593636 ,1 ,0.35824 ,1044 ,37 ,38628 
23 ,20207 ,464750 ,0 ,0.19172 ,5207 ,0 ,0 
28 ,17310 ,484669 ,0 ,0.30760 ,2310 ,0 ,0 
11 ,19550 ,215049 ,0 ,0.21800 ,4550 ,0 ,0 
13 ,20806 ,270479 ,0 ,0.16776 ,5806 ,0 ,0 
14 ,18739 ,262340 ,0 ,0.25044 ,3739 ,0 ,0 
18 ,22399 ,403178 ,0 ,0.10404 ,7399 ,0 ,0 
19 ,18890 ,358918 ,0 ,0.24440 ,3890 ,0 ,0 
17 ,20177 ,343006 ,1 ,0.19292 ,5177 ,17 ,88009 
19 ,15172 ,288276 ,1 ,0.39312 ,172 ,19 ,3268 
10 ,19390 ,193898 ,0 ,0.22440 ,4390 ,0 ,0 
19 ,15185 ,288517 ,1 ,0.39260 ,185 ,19 ,3515 
28 ,18101 ,506831 ,0 ,0.27596 ,3101 ,0 ,0 
34 ,20902 ,710680 ,0 ,0.16392 ,5902 ,0 ,0 
10 ,15529 ,155288 ,1 ,0.37884 ,529 ,10 ,5290 
14 ,16204 ,226859 ,1 ,0.35184 ,1204 ,14 ,16856 
15 ,20083 ,301243 ,0 ,0.19668 ,5083 ,0 ,0 
11 ,20425 ,224673 ,0 ,0.18300 ,5425 ,0 ,0 
10 ,21374 ,213742 ,0 ,0.14504 ,6374 ,0 ,0 
12 ,16547 ,198560 ,1 ,0.33812 ,1547 ,12 ,18564 
11 ,21230 ,233535 ,0 ,0.15080 ,6230 ,0 ,0 
11 ,16331 ,179646 ,1 ,0.34676 ,1331 ,11 ,14641 
28 ,17010 ,476276 ,1 ,0.31960 ,2010 ,28 ,56280 
17 ,15020 ,255338 ,1 ,0.39920 ,20 ,17 ,340 
10 ,19236 ,192357 ,1 ,0.23056 ,4236 ,10 ,42360 
28 ,19481 ,545479 ,1 ,0.22076 ,4481 ,28 ,125468 
11 ,20921 ,230132 ,0 ,0.16316 ,5921 ,0 ,0 
10 ,17542 ,175420 ,0 ,0.29832 ,2542 ,0 ,0 
19 ,19814 ,376472 ,1 ,0.20744 ,4814 ,19 ,91466 
13 ,16329 ,212275 ,1 ,0.34684 ,1329 ,13 ,17277 
21 ,15182 ,318827 ,1 ,0.39272 ,182 ,21 ,3822 
30 ,17898 ,536939 ,0 ,0.28408 ,2898 ,0 ,0 
17 ,15374 ,261356 ,1 ,0.38504 ,374 ,17 ,6358 
17 ,16736 ,284507 ,1 ,0.33056 ,1736 ,17 ,29512 
21 ,19991 ,419805 ,0 ,0.20036 ,4991 ,0 ,0 
19 ,18277 ,347267 ,0 ,0.26892 ,3277 ,0 ,0 
13 ,17606 ,228876 ,1 ,0.29576 ,2606 ,13 ,33878 
24 ,20083 ,482003 ,0 ,0.19668 ,5083 ,0 ,0 
11 ,16673 ,183400 ,1 ,0.33308 ,1673 ,11 ,18403 
15 ,16399 ,245984 ,1 ,0.34404 ,1399 ,15 ,20985 
11 ,19233 ,211559 ,0 ,0.23068 ,4233 ,0 ,0 
11 ,16850 ,185347 ,1 ,0.32600 ,1850 ,11 ,20350 
40 ,16651 ,666050 ,1 ,0.33396 ,1651 ,40 ,66040 
19 ,16511 ,313712 ,0 ,0.33956 ,1511 ,0 ,0 
11 ,15697 ,172665 ,1 ,0.37212 ,697 ,11 ,7667 
15 ,18320 ,274802 ,0 ,0.26720 ,3320 ,0 ,0 
16 ,15116 ,241863 ,0 ,0.39536 ,116 ,0 ,0 
26 ,19178 ,498626 ,0 ,0.23288 ,4178 ,0 ,0 
23 ,20887 ,480394 ,0 ,0.16452 ,5887 ,0 ,0 
11 ,17451 ,191962 ,1 ,0.30196 ,2451 ,11 ,26961 
21 ,19449 ,408420 ,0 ,0.22204 ,4449 ,0 ,0 
12 ,18370 ,220435 ,0 ,0.26520 ,3370 ,0 ,0 
35 ,19088 ,668070 ,0 ,0.23648 ,4088 ,0 ,0 
19 ,16381 ,311233 ,1 ,0.34476 ,1381 ,19 ,26239 
15 ,15459 ,231891 ,1 ,0.38164 ,459 ,15 ,6885 
44 ,20903 ,919725 ,0 ,0.16388 ,5903 ,0 ,0 
12 ,18899 ,226791 ,0 ,0.24404 ,3899 ,0 ,0 
22 ,19610 ,431410 ,0 ,0.21560 ,4610 ,0 ,0 
10 ,16180 ,161803 ,1 ,0.35280 ,1180 ,10 ,11800 
28 ,17345 ,485669 ,0 ,0.30620 ,2345 ,0 ,0 
15 ,21278 ,319167 ,0 ,0.14888 ,6278 ,0 ,0 
10 ,17191 ,171913 ,1 ,0.31236 ,2191 ,10 ,21910 
20 ,16991 ,339828 ,1 ,0.32036 ,1991 ,20 ,39820 
33 ,19859 ,655340 ,0 ,0.20564 ,4859 ,0 ,0 
20 ,22463 ,449254 ,0 ,0.10148 ,7463 ,0 ,0 
15 ,19238 ,288568 ,0 ,0.23048 ,4238 ,0 ,0 
14 ,16203 ,226848 ,0 ,0.35188 ,1203 ,0 ,0 
29 ,20992 ,608756 ,0 ,0.16032 ,5992 ,0 ,0 
24 ,21877 ,525060 ,0 ,0.12492 ,6877 ,0 ,0 
12 ,16665 ,199983 ,1 ,0.33340 ,1665 ,12 ,19980 
23 ,15329 ,352562 ,1 ,0.38684 ,329 ,23 ,7567 
19 ,20197 ,383752 ,0 ,0.19212 ,5197 ,0 ,0 
11 ,17800 ,195799 ,1 ,0.28800 ,2800 ,11 ,30800 
32 ,21463 ,686808 ,0 ,0.14148 ,6463 ,0 ,0 
11 ,21812 ,239934 ,0 ,0.12752 ,6812 ,0 ,0 
20 ,19406 ,388123 ,0 ,0.22376 ,4406 ,0 ,0 
19 ,21812 ,414421 ,0 ,0.12752 ,6812 ,0 ,0 
18 ,15377 ,276781 ,1 ,0.38492 ,377 ,18 ,6786 
13 ,18356 ,238628 ,1 ,0.26576 ,3356 ,13 ,43628 
11 ,19735 ,217080 ,0 ,0.21060 ,4735 ,0 ,0 
23 ,16062 ,369423 ,1 ,0.35752 ,1062 ,23 ,24426 
22 ,17576 ,386677 ,1 ,0.29696 ,2576 ,22 ,56672 
23 ,16861 ,387804 ,1 ,0.32556 ,1861 ,23 ,42803 
26 ,17695 ,460061 ,1 ,0.29220 ,2695 ,26 ,70070 
15 ,22318 ,334769 ,0 ,0.10728 ,7318 ,0 ,0 
26 ,17998 ,467944 ,0 ,0.28008 ,2998 ,0 ,0 
10 ,16860 ,168600 ,1 ,0.32560 ,1860 ,10 ,18600 
22 ,21340 ,469484 ,0 ,0.14640 ,6340 ,0 ,0 
26 ,19385 ,504010 ,0 ,0.22460 ,4385 ,0 ,0 
25 ,20822 ,520550 ,0 ,0.16712 ,5822 ,0 ,0 
26 ,20142 ,523700 ,0 ,0.19432 ,5142 ,0 ,0 
31 ,19882 ,616339 ,1 ,0.20472 ,4882 ,31 ,151342 
45 ,21305 ,958737 ,0 ,0.14780 ,6305 ,0 ,0 
19 ,21099 ,400873 ,0 ,0.15604 ,6099 ,0 ,0 
20 ,20977 ,419540 ,0 ,0.16092 ,5977 ,0 ,0 
11 ,15802 ,173825 ,1 ,0.36792 ,802 ,11 ,8822 
19 ,17213 ,327054 ,1 ,0.31148 ,2213 ,19 ,42047 
10 ,16273 ,162732 ,1 ,0.34908 ,1273 ,10 ,12730 
41 ,15703 ,643803 ,1 ,0.37188 ,703 ,41 ,28823 
31 ,19521 ,605144 ,0 ,0.21916 ,4521 ,0 ,0 
38 ,15850 ,602284 ,1 ,0.36600 ,850 ,38 ,32300 
16 ,17940 ,287037 ,0 ,0.28240 ,2940 ,0 ,0 
30 ,20925 ,627762 ,0 ,0.16300 ,5925 ,0 ,0 
32 ,16786 ,537151 ,0 ,0.32856 ,1786 ,0 ,0 
12 ,15993 ,191919 ,0 ,0.36028 ,993 ,0 ,0 
17 ,21681 ,368578 ,0 ,0.13276 ,6681 ,0 ,0 
20 ,16983 ,339663 ,1 ,0.32068 ,1983 ,20 ,39660 
16 ,18961 ,303370 ,1 ,0.24156 ,3961 ,16 ,63376 
26 ,19687 ,511865 ,0 ,0.21252 ,4687 ,0 ,0 
10 ,17525 ,175246 ,1 ,0.29900 ,2525 ,10 ,25250 
13 ,16085 ,209104 ,1 ,0.35660 ,1085 ,13 ,14105 
36 ,18874 ,679460 ,0 ,0.24504 ,3874 ,0 ,0 
25 ,17332 ,433290 ,1 ,0.30672 ,2332 ,25 ,58300 
30 ,21379 ,641367 ,0 ,0.14484 ,6379 ,0 ,0 
12 ,20009 ,240112 ,0 ,0.19964 ,5009 ,0 ,0 
19 ,19242 ,365592 ,1 ,0.23032 ,4242 ,19 ,80598 
34 ,19819 ,673845 ,0 ,0.20724 ,4819 ,0 ,0 
19 ,20993 ,398876 ,1 ,0.16028 ,5993 ,19 ,113867 
30 ,15539 ,466155 ,1 ,0.37844 ,539 ,30 ,16170 
20 ,16908 ,338158 ,1 ,0.32368 ,1908 ,20 ,38160 
12 ,18896 ,226747 ,1 ,0.24416 ,3896 ,12 ,46752 
10 ,21586 ,215862 ,0 ,0.13656 ,6586 ,0 ,0 
25 ,16586 ,414648 ,0 ,0.33656 ,1586 ,0 ,0 
27 ,20392 ,550586 ,0 ,0.18432 ,5392 ,0 ,0 
17 ,22462 ,381855 ,0 ,0.10152 ,7462 ,0 ,0 
24 ,19802 ,475238 ,1 ,0.20792 ,4802 ,24 ,115248 
26 ,18909 ,491646 ,0 ,0.24364 ,3909 ,0 ,0 
13 ,15133 ,196726 ,1 ,0.39468 ,133 ,13 ,1729 
12 ,19354 ,232254 ,0 ,0.22584 ,4354 ,0 ,0 
17 ,17700 ,300896 ,1 ,0.29200 ,2700 ,17 ,45900 
21 ,20094 ,421972 ,0 ,0.19624 ,5094 ,0 ,0 
19 ,16496 ,313427 ,1 ,0.34016 ,1496 ,19 ,28424 
14 ,18700 ,261802 ,1 ,0.25200 ,3700 ,14 ,51800 
25 ,15927 ,398184 ,0 ,0.36292 ,927 ,0 ,0 
19 ,16739 ,318043 ,0 ,0.33044 ,1739 ,0 ,0 
12 ,18812 ,225745 ,1 ,0.24752 ,3812 ,12 ,45744 
15 ,19435 ,291527 ,0 ,0.22260 ,4435 ,0 ,0 
14 ,16781 ,234939 ,1 ,0.32876 ,1781 ,14 ,24934 
23 ,19121 ,439781 ,0 ,0.23516 ,4121 ,0 ,0 
10 ,19441 ,194412 ,0 ,0.22236 ,4441 ,0 ,0 
10 ,19895 ,198951 ,0 ,0.20420 ,4895 ,0 ,0 
11 ,15609 ,171697 ,1 ,0.37564 ,609 ,11 ,6699 
32 ,21307 ,681822 ,0 ,0.14772 ,6307 ,0 ,0 
16 ,17721 ,283534 ,1 ,0.29116 ,2721 ,16 ,43536 
34 ,22307 ,758441 ,0 ,0.10772 ,7307 ,0 ,0 
11 ,19830 ,218127 ,0 ,0.20680 ,4830 ,0 ,0 
28 ,16600 ,464800 ,1 ,0.33600 ,1600 ,28 ,44800 
41 ,17821 ,730676 ,1 ,0.28716 ,2821 ,41 ,115661 
16 ,19990 ,319846 ,0 ,0.20040 ,4990 ,0 ,0 
35 ,17647 ,617651 ,0 ,0.29412 ,2647 ,0 ,0 
17 ,19155 ,325630 ,0 ,0.23380 ,4155 ,0 ,0 
30 ,19233 ,576988 ,0 ,0.23068 ,4233 ,0 ,0 
16 ,17363 ,277803 ,1 ,0.30548 ,2363 ,16 ,37808 
27 ,15945 ,430512 ,1 ,0.36220 ,945 ,27 ,25515 
29 ,15611 ,452715 ,1 ,0.37556 ,611 ,29 ,17719 
37 ,15055 ,557053 ,0 ,0.39780 ,55 ,0 ,0 
11 ,19975 ,219725 ,0 ,0.20100 ,4975 ,0 ,0 
15 ,18416 ,276246 ,0 ,0.26336 ,3416 ,0 ,0 
37 ,16759 ,620094 ,1 ,0.32964 ,1759 ,37 ,65083 
21 ,22413 ,470680 ,0 ,0.10348 ,7413 ,0 ,0 
10 ,19937 ,199373 ,0 ,0.20252 ,4937 ,0 ,0 
11 ,18070 ,198772 ,1 ,0.27720 ,3070 ,11 ,33770 
28 ,16059 ,449647 ,1 ,0.35764 ,1059 ,28 ,29652 
39 ,20161 ,786291 ,0 ,0.19356 ,5161 ,0 ,0 
19 ,18083 ,343586 ,1 ,0.27668 ,3083 ,19 ,58577 
31 ,17080 ,529467 ,0 ,0.31680 ,2080 ,0 ,0 
17 ,17054 ,289910 ,1 ,0.31784 ,2054 ,17 ,34918 
18 ,19856 ,357404 ,0 ,0.20576 ,4856 ,0 ,0 
15 ,15289 ,229333 ,1 ,0.38844 ,289 ,15 ,4335 
13 ,21268 ,276479 ,0 ,0.14928 ,6268 ,0 ,0 
17 ,21423 ,364190 ,0 ,0.14308 ,6423 ,0 ,0 
16 ,21337 ,341385 ,1 ,0.14652 ,6337 ,16 ,101392 
14 ,20792 ,291083 ,1 ,0.16832 ,5792 ,14 ,81088 
19 ,20534 ,390139 ,0 ,0.17864 ,5534 ,0 ,0 
17 ,20687 ,351679 ,0 ,0.17252 ,5687 ,0 ,0 
22 ,17016 ,374345 ,1 ,0.31936 ,2016 ,22 ,44352 
16 ,16446 ,263138 ,1 ,0.34216 ,1446 ,16 ,23136 
21 ,21819 ,458204 ,0 ,0.12724 ,6819 ,0 ,0 
10 ,18179 ,181791 ,0 ,0.27284 ,3179 ,0 ,0 
11 ,17944 ,197383 ,0 ,0.28224 ,2944 ,0 ,0 
11 ,21981 ,241789 ,0 ,0.12076 ,6981 ,0 ,0 
19 ,15562 ,295670 ,1 ,0.37752 ,562 ,19 ,10678 
18 ,20763 ,373735 ,0 ,0.16948 ,5763 ,0 ,0 
13 ,17746 ,230694 ,0 ,0.29016 ,2746 ,0 ,0 
12 ,22389 ,268669 ,0 ,0.10444 ,7389 ,0 ,0 
20 ,15032 ,300646 ,1 ,0.39872 ,32 ,20 ,640 
16 ,21959 ,351340 ,0 ,0.12164 ,6959 ,0 ,0 
26 ,20052 ,521346 ,0 ,0.19792 ,5052 ,0 ,0 
43 ,20383 ,876459 ,0 ,0.18468 ,5383 ,0 ,0 
13 ,22471 ,292128 ,0 ,0.10116 ,7471 ,0 ,0 
24 ,17545 ,421075 ,0 ,0.29820 ,2545 ,0 ,0 
18 ,21564 ,388156 ,0 ,0.13744 ,6564 ,0 ,0 
21 ,18175 ,381669 ,0 ,0.27300 ,3175 ,0 ,0 
14 ,21323 ,298526 ,0 ,0.14708 ,6323 ,0 ,0 
28 ,21594 ,604625 ,1 ,0.13624 ,6594 ,28 ,184632 
30 ,21020 ,630603 ,0 ,0.15920 ,6020 ,0 ,0 
16 ,18886 ,302181 ,0 ,0.24456 ,3886 ,0 ,0 
26 ,20396 ,530296 ,0 ,0.18416 ,5396 ,0 ,0 
14 ,21735 ,304285 ,0 ,0.13060 ,6735 ,0 ,0 
12 ,19336 ,232032 ,1 ,0.22656 ,4336 ,12 ,52032 
23 ,18297 ,420827 ,1 ,0.26812 ,3297 ,23 ,75831 
27 ,22494 ,607346 ,0 ,0.10024 ,7494 ,0 ,0 
24 ,19764 ,474338 ,0 ,0.20944 ,4764 ,0 ,0 
10 ,18485 ,184847 ,1 ,0.26060 ,3485 ,10 ,34850 
22 ,15190 ,334175 ,1 ,0.39240 ,190 ,22 ,4180 
21 ,21165 ,444460 ,0 ,0.15340 ,6165 ,0 ,0 
19 ,16941 ,321881 ,0 ,0.32236 ,1941 ,0 ,0 
31 ,15900 ,492898 ,1 ,0.36400 ,900 ,31 ,27900 
20 ,20121 ,402415 ,0 ,0.19516 ,5121 ,0 ,0 
17 ,17365 ,295209 ,0 ,0.30540 ,2365 ,0 ,0 
26 ,19186 ,498849 ,1 ,0.23256 ,4186 ,26 ,108836 
20 ,15160 ,303197 ,0 ,0.39360 ,160 ,0 ,0 
16 ,16338 ,261412 ,1 ,0.34648 ,1338 ,16 ,21408 
24 ,21178 ,508280 ,0 ,0.15288 ,6178 ,0 ,0 
19 ,20244 ,384639 ,0 ,0.19024 ,5244 ,0 ,0 
11 ,19061 ,209666 ,0 ,0.23756 ,4061 ,0 ,0 
26 ,15558 ,404501 ,1 ,0.37768 ,558 ,26 ,14508 
16 ,17081 ,273294 ,0 ,0.31676 ,2081 ,0 ,0 
22 ,19653 ,432373 ,1 ,0.21388 ,4653 ,22 ,102366 
22 ,17872 ,393176 ,0 ,0.28512 ,2872 ,0 ,0 
13 ,18686 ,242915 ,1 ,0.25256 ,3686 ,13 ,47918 
28 ,17672 ,494803 ,1 ,0.29312 ,2672 ,28 ,74816 
34 ,18351 ,623944 ,0 ,0.26596 ,3351 ,0 ,0 
13 ,16526 ,214838 ,1 ,0.33896 ,1526 ,13 ,19838 
10 ,21692 ,216918 ,0 ,0.13232 ,6692 ,0 ,0 
12 ,19385 ,232620 ,0 ,0.22460 ,4385 ,0 ,0 
18 ,17375 ,312755 ,1 ,0.30500 ,2375 ,18 ,42750 
38 ,16368 ,621965 ,1 ,0.34528 ,1368 ,38 ,51984 
27 ,17763 ,479610 ,0 ,0.28948 ,2763 ,0 ,0 
20 ,22419 ,448384 ,0 ,0.10324 ,7419 ,0 ,0 
15 ,19156 ,287341 ,0 ,0.23376 ,4156 ,0 ,0 
24 ,22206 ,532932 ,0 ,0.11176 ,7206 ,0 ,0 
26 ,19471 ,506239 ,0 ,0.22116 ,4471 ,0 ,0 
10 ,16646 ,166461 ,1 ,0.33416 ,1646 ,10 ,16460 
12 ,19258 ,231099 ,0 ,0.22968 ,4258 ,0 ,0 
14 ,17811 ,249349 ,1 ,0.28756 ,2811 ,14 ,39354 
20 ,15270 ,305403 ,0 ,0.38920 ,270 ,0 ,0 
11 ,18272 ,200989 ,0 ,0.26912 ,3272 ,0 ,0 
27 ,19572 ,528431 ,1 ,0.21712 ,4572 ,27 ,123444 
32 ,20826 ,666437 ,0 ,0.16696 ,5826 ,0 ,0 
11 ,17907 ,196978 ,0 ,0.28372 ,2907 ,0 ,0 
13 ,21871 ,284317 ,0 ,0.12516 ,6871 ,0 ,0 
11 ,17675 ,194427 ,1 ,0.29300 ,2675 ,11 ,29425 
20 ,19910 ,398193 ,0 ,0.20360 ,4910 ,0 ,0 
29 ,20360 ,590447 ,0 ,0.18560 ,5360 ,0 ,0 
25 ,16855 ,421380 ,0 ,0.32580 ,1855 ,0 ,0 
34 ,16084 ,546870 ,1 ,0.35664 ,1084 ,34 ,36856 
25 ,17179 ,429474 ,0 ,0.31284 ,2179 ,0 ,0 
12 ,19198 ,230372 ,1 ,0.23208 ,4198 ,12 ,50376 
19 ,20477 ,389054 ,0 ,0.18092 ,5477 ,0 ,0 
14 ,21899 ,306592 ,0 ,0.12404 ,6899 ,0 ,0 
21 ,15060 ,316255 ,1 ,0.39760 ,60 ,21 ,1260 
29 ,17611 ,510719 ,0 ,0.29556 ,2611 ,0 ,0 
12 ,19245 ,230934 ,0 ,0.23020 ,4245 ,0 ,0 
20 ,17412 ,348247 ,1 ,0.30352 ,2412 ,20 ,48240 
25 ,18411 ,460287 ,0 ,0.26356 ,3411 ,0 ,0 
13 ,18586 ,241617 ,1 ,0.25656 ,3586 ,13 ,46618 
25 ,18649 ,466222 ,1 ,0.25404 ,3649 ,25 ,91225 
22 ,15475 ,340459 ,1 ,0.38100 ,475 ,22 ,10450 
15 ,18118 ,271764 ,1 ,0.27528 ,3118 ,15 ,46770 
18 ,19396 ,349133 ,0 ,0.22416 ,4396 ,0 ,0 
14 ,15271 ,213792 ,1 ,0.38916 ,271 ,14 ,3794 
21 ,17765 ,373058 ,0 ,0.28940 ,2765 ,0 ,0 
13 ,21862 ,284210 ,0 ,0.12552 ,6862 ,0 ,0 
39 ,21991 ,857638 ,0 ,0.12036 ,6991 ,0 ,0 
11 ,21843 ,240275 ,0 ,0.12628 ,6843 ,0 ,0 
12 ,15568 ,186811 ,1 ,0.37728 ,568 ,12 ,6816 
15 ,19606 ,294094 ,0 ,0.21576 ,4606 ,0 ,0 
19 ,16722 ,317709 ,1 ,0.33112 ,1722 ,19 ,32718 
15 ,18726 ,280892 ,0 ,0.25096 ,3726 ,0 ,0 
21 ,20297 ,426227 ,0 ,0.18812 ,5297 ,0 ,0 
14 ,16797 ,235151 ,1 ,0.32812 ,1797 ,14 ,25158 
14 ,16160 ,226246 ,1 ,0.35360 ,1160 ,14 ,16240 
38 ,16926 ,643170 ,1 ,0.32296 ,1926 ,38 ,73188 
16 ,18159 ,290541 ,0 ,0.27364 ,3159 ,0 ,0 
10 ,22377 ,223771 ,0 ,0.10492 ,7377 ,0 ,0 
10 ,17536 ,175363 ,0 ,0.29856 ,2536 ,0 ,0 
21 ,16322 ,342761 ,1 ,0.34712 ,1322 ,21 ,27762 
37 ,16169 ,598248 ,1 ,0.35324 ,1169 ,37 ,43253 
13 ,18364 ,238728 ,1 ,0.26544 ,3364 ,13 ,43732 
